32.8393 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'Task': 'LDT', 'TrialType': 'Practice', 'Stimuli': 'yami', 'CorrectResponse': 'a', 'StimulusType': 'nonword', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
32.8474 	EXP 	LDT_feedback_text: autoDraw = False
32.8474 	EXP 	LDT_feedback_text: autoDraw = False
32.8474 	EXP 	LDT_prac_stim_text: height = np.float64(0.1)
32.8474 	EXP 	LDT_prac_stim_text: height = np.float64(0.1)
32.8474 	EXP 	LDT_prac_stim_text: height = np.float64(0.1)
32.8474 	EXP 	LDT_prac_stim_text: text = 'yami'
32.8474 	EXP 	LDT_prac_fix_text: autoDraw = True
33.3396 	EXP 	LDT_prac_fix_text: autoDraw = False
33.3396 	EXP 	LDT_prac_stim_text: autoDraw = True
34.1240 	EXP 	Device response: <KeyPress from None: t=34.11988200000269, value=a, duration=None>
34.1320 	EXP 	LDT_prac_fix_text: autoDraw = False
34.1320 	EXP 	LDT_prac_stim_text: autoDraw = False
34.1320 	EXP 	LDT_feedback_text: text = '정답입니다!'
34.1320 	EXP 	LDT_feedback_text: autoDraw = True
34.1325 	DATA 	Keypress: a
34.2742 	EXP 	Device response: <KeyPress from None: t=34.11988200000269, value=a, duration=0.15216059999875142>
35.1167 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'Task': 'LDT', 'TrialType': 'Practice', 'Stimuli': 'cluerk', 'CorrectResponse': 'a', 'StimulusType': 'nonword', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
35.1247 	EXP 	LDT_feedback_text: autoDraw = False
35.1247 	EXP 	LDT_feedback_text: autoDraw = False
35.1247 	EXP 	LDT_prac_stim_text: height = np.float64(0.1)
35.1247 	EXP 	LDT_prac_stim_text: height = np.float64(0.1)
35.1247 	EXP 	LDT_prac_stim_text: height = np.float64(0.1)
35.1247 	EXP 	LDT_prac_stim_text: text = 'cluerk'
35.1247 	EXP 	LDT_prac_fix_text: autoDraw = True
35.6168 	EXP 	LDT_prac_fix_text: autoDraw = False
35.6168 	EXP 	LDT_prac_stim_text: autoDraw = True
